run 1,run 2,run 3,run 4,run 5,run 6
0.03726331836622588,0.01803074684968891,0.016327126555715596,0.03491004656559956,0.00924792554506369,0.025109795518141784
0.03556729879839605,0.018520848121110794,0.016015398710616604,0.043529543660282013,0.019523174633316757,0.026645746390503256
0.0359839272807223,0.020137007164060597,0.016591327933810365,0.04524657187333958,0.02256180301728323,0.02848718906259926
0.03568444964945556,0.023859281790432656,0.01625382904489249,0.045946565602069535,0.03019638214728927,0.03156356843513191
0.03677158210000037,0.02642283115968808,0.01603871044463528,0.0488112448425483,0.032319772338696054,0.031377295044398165
0.036401178872413585,0.015286654537374853,0.01582134157216554,0.036771603040777805,0.007356214233858046,0.020139155150829847
0.03949787532586709,0.00966492224569581,0.014313410235494263,0.046223625846960444,0.03404376947962968,0.022167088211979744
0.03735888178327153,0.020257701510529313,0.015727193463997494,0.03902631498201255,0.02564685878202441,0.022854795284289367
0.037542850545083134,0.02114519346189776,0.018538061034358556,0.03657536457034074,0.03632563045082339,0.031966239883410304
0.038577964178608544,0.011364753360048553,0.023219912554764265,0.03493736815710238,0.026944667545832954,0.029162232867242992
0.03613832687157631,0.01189494655347634,0.014754990412551643,0.0381540117183766,0.008304044379047523,0.0178477870355142
0.03708194736487906,0.014366130515331886,0.027417615429329308,0.036936163573980454,0.00798781125225302,0.021898741888589975
0.03746342410782541,0.014399913212818938,0.01941304781273439,0.02836592456043157,0.018326378526862613,0.028852892385345916
0.03897568992506599,0.013616222986146594,0.023380942841414,0.030098000661309444,0.013487820122195666,0.04206774394880894
0.03975604288144178,0.010265852367931535,0.027043335106718386,0.029419595259367295,0.010303322681240156,0.05398586283628344
0.035906518546718655,0.013857302218906848,0.015322123065239878,0.035104130237327995,0.00949559987646881,0.016335525615930067
0.03723097809889645,0.01805478111236698,0.019966100876096116,0.03851329693702863,0.008678259808186152,0.01453530638257932
0.03790484999157618,0.015644016199185085,0.018693825372383267,0.03658124978038546,0.0059177473586621435,0.013134569841731851
0.038334527246779555,0.0117091076614832,0.05364914363627147,0.034620183908574825,0.0016560613779329487,0.01294484201377589
0.03878932776353707,0.0132483278249045,0.043279295498164075,0.03577865163916127,0.0019613740005515823,0.019734023938164955
0.0366729388231514,0.008741289450735745,0.020040672947634286,0.03265272473996411,0.007135239052774134,0.01933060854157558
0.036743742291309556,0.019426300072878277,0.018154807203591444,0.03271835728917782,0.006215061071523382,0.016281107695472693
0.036405863300252826,0.016874022247601657,0.01877149092900484,0.0303860693215773,0.005726436385380277,0.01652179594726659
0.0358608745918357,0.016412486275463253,0.018169426436673988,0.03045916044513612,0.005077364655124877,0.01528489312002267
0.035482215655517284,0.020942477803966113,0.020194388316932092,0.032182906252337995,0.006594764504688075,0.013743619072906261
0.03727025849771159,0.017859880867161455,0.01909199166092675,0.033414833447228905,0.007667811848083405,0.020548540869136343
0.036897918765693975,0.0031406426252152874,0.018560673153069616,0.033862770286195276,0.008809512714325833,0.022618830776780834
0.036156930321563155,0.017372710760135596,0.023253865352417153,0.034047122753910225,0.01030717910832018,0.02255180988979742
0.035747483643306086,0.016905604953907073,0.02889177569360888,0.03434912697416419,0.006229380618393053,0.024850876172945947
0.03544654315546802,0.016116572041251134,0.027572409753251967,0.03489538394380735,0.00742822060873602,0.017609137891856957
0.036784143111194295,0.01207300959859118,0.020446468729131924,0.03172425650468282,0.00810910919155218,0.021113655636907595
0.03601108955029224,0.015787046408494352,0.019390233395086966,0.032925858871576015,0.010312673282529963,0.022508509584433616
0.03527716868183043,0.017648148144914062,0.020839085583716742,0.03354649078250078,0.010263154108842232,0.0229119173253796
0.034251834711984765,0.017371183317477022,0.016548885273841313,0.0344438531569554,0.00713396715627015,0.02041445891098829
0.03291358388801298,0.01681663062788206,0.01552035335734715,0.03454316103006645,0.00742686764965803,0.022289767990301055
0.0378142257174805,0.017034519508819745,0.01708933355699775,0.03213430722894183,0.008749305836748345,0.02115978789997921
0.03692677881792782,0.016568328900727534,0.016706974520551178,0.03239191121770544,0.008826887656556186,0.020864654834367505
0.03571112067242209,0.014406713277513078,0.01449265055301121,0.03358361981305829,0.014250240382684328,0.021005178950157632
0.03440411546439197,0.014923200569443972,0.01507158116234226,0.03419559537359442,0.018911000179435082,0.022151850382559832
0.03303114599708236,0.021801365284108736,0.014626936415556733,0.033638371252626295,0.020628772476608603,0.024049901983727088
0.03771666217773092,0.026421508849531483,0.015355862505543518,0.03271191552482367,0.008473481134696757,0.018944054993997223
0.03707951433833349,0.021787960123173442,0.016021917923828472,0.03263671720694612,0.008525393983836109,0.02048482335973573
0.035101393054100545,0.013286164943180617,0.016304389164333032,0.032546479611605256,0.007523344962096838,0.018543209941557462
0.03486922632626474,0.011976172178613145,0.015237234424830824,0.03267676152419198,0.007795604420735695,0.018618088320079516
0.033480547678614685,0.014406541647711772,0.015396774390404827,0.032600038575413305,0.00808065018714534,0.018027639143764252
0.037600998855358135,0.013617276831658321,0.015215173232183183,0.032635350552444604,0.008992637155270858,0.018102525785489234
0.03684003490891922,0.01381087751904162,0.015669240433637745,0.03246476134569165,0.007708662749449645,0.018146205788723266
0.03703750501231235,0.012998383449269485,0.015332024760773518,0.03243517096973553,0.00788704720095431,0.018238708700107596
0.036313361904729724,0.013076995267154504,0.01579802706509741,0.03241582377800797,0.007427427170162052,0.01861546603492036
0.03670703205879527,0.012194204334413932,0.016058497239640077,0.0323155909965676,0.0074641922225217065,0.01744313416584961
0.036306449866744105,0.011735012167218844,0.016426943531403906,0.03430189169240943,0.006434827940497748,0.01724683331963657
0.03561006402318337,0.010939000806168714,0.01587454415051246,0.03443188266579746,0.0062804201458462675,0.017042121889653303
0.03612107440984114,0.015544355665603124,0.016233620758181518,0.03419413078892847,0.006642147211224447,0.0170072163838046
0.03600635544753382,0.015169192381129735,0.01624790494541652,0.0341582516547863,0.006404499886107437,0.016749045049699214
