run 1,run 2,run 3,run 4,run 5,run 6
1.2355906015199607,4.546210438255884,8.641977801417012,8.270940825355249,3.370160523100965,11.38388425803058
1.249487180034828,4.530472742021808,8.610470755913331,8.256692418807306,3.362556209619025,11.377074906667325
1.2433586075160472,4.525030910374872,8.614528560765603,8.241331700374362,3.3624534139510427,11.366994362456682
1.2486380640803705,4.513519944540018,8.601576793217639,8.22738990201255,3.3569145335127843,11.353546188412086
1.2550526509381368,4.500106599333514,8.582180892601373,8.212917730976887,3.3510894804875653,11.337459980415883
1.2612040040677144,4.473683010821055,8.559101956512638,8.189113241377767,3.34454110119445,11.31932860565382
1.2819492245926192,4.475002476131108,8.533537560904541,8.161855273850929,3.3373491380445506,11.301671454305138
1.2720445473548165,4.45865419593598,8.500427482673107,8.140227680196157,3.331450402646833,11.260969022640806
1.2953398431138214,4.439247617867153,8.482978697519687,8.111625960115244,3.3207598154857116,11.25242833231569
1.2959423072063256,4.43795441809567,8.47088903278124,8.1008571210423,3.310804759447658,11.242605929714651
1.304571279088843,4.421610544639011,8.441720001201828,8.072519581161748,3.299041330328404,11.193510108199895
1.2641725681381022,4.41642243744215,8.468170792693158,8.056233996819573,3.2855156601840894,11.18041126354757
1.2632339459602986,4.4046706143970225,8.449008594708031,8.039110122761404,3.2759488599003324,11.125559546658502
1.2662085540546304,4.407872518285896,8.437799397570084,8.022994503299765,3.261862790523088,11.114985887665123
1.2685419892625098,4.39821895336854,8.422000770323107,8.00443537491638,3.2795462138599993,11.060296731958603
1.2772094111132208,4.397840175241139,8.406274688828358,7.9857521580241,3.267346975975578,11.07859546723805
1.274115545599074,4.402910840280356,8.401055547153412,8.055755793681678,3.2633362878571397,11.031457283352688
1.274241867081048,4.408423917084828,8.444959590756639,8.063538250063687,3.2526250125349887,11.064463848767378
1.2709675359174613,4.414229875704927,8.457115894932405,8.072716109998222,3.260492113707256,11.028655381860286
1.2664038484296511,4.430132550325967,8.47302086689666,8.087782396389334,3.2550584043077446,11.01097844372542
1.26104313453508,4.447712241931327,8.490912771226133,8.10628602523691,3.251053907476528,10.989145831466816
1.2630436723867111,4.4667192285955,8.52174831902619,8.134356474236016,3.253424440573702,10.98062156692655
1.2571237078297475,4.464730096519911,8.546871196992122,8.158133435400174,3.2616888734036382,10.984419922426099
1.2616375074553048,4.482947527342791,8.57139618768549,8.184486038501811,3.2642278663417548,11.013420469945853
1.260920873492192,4.500594222193048,8.508624028841265,8.136514437553208,3.2732133264228462,11.036261602346602
1.2661071021778236,4.506545316658097,8.536689751594388,8.16528957319938,3.2881341103717543,11.07308507946455
1.2657771853032485,4.524310473184932,8.567006424341038,8.194344688315969,3.2976624651196484,11.107692235371218
1.275561275705343,4.530439900538683,8.578256349307857,8.205116328961838,3.3071385058478313,11.130335039126868
1.2754174556441897,4.548080105518551,8.606150884413445,8.232819060180153,3.292797645817289,11.178709879587794
1.2808151744228458,4.55778115790897,8.627869611688512,8.258163342387304,3.306176687721824,11.171527222800727
1.2804300069001266,4.574005931429215,8.65736877335718,8.284488643755317,3.318559927808532,11.166028214925033
1.2811451907305023,4.583341988827767,8.660719996623545,8.289408063079625,3.330556496525533,11.205277187965443
1.2868097941296444,4.593541762166191,8.683871675030975,8.311046366624314,3.3346359723409655,11.23305385035288
1.2885266152245063,4.601246483256348,8.699050934364294,8.326030044714132,3.345860574600083,11.274244434482277
1.2892589492779383,4.59701948363283,8.69197148475267,8.323804095284467,3.3576690461726386,11.312940145344715
1.2904083043953878,4.592815697234219,8.693076947777508,8.324256470557929,3.3703609265705925,11.314331210277333
1.287099947967079,4.586193261126987,8.687025110589312,8.316929566541374,3.368448175990383,11.34351686212014
1.285648264626178,4.572636419455492,8.671671581906788,8.310039419023047,3.376055219629102,11.372128250345412
1.2869632956772488,4.564824510610041,8.669227096305084,8.28955350859713,3.3793169351892667,11.376488877260114
1.289289035557244,4.54694154916648,8.644583397511775,8.264021977310264,3.375511160608051,11.389595078271144
1.2768764306206353,4.525874077761536,8.636486062387839,8.262091896138,3.37233909237399,11.389740739567364
1.2788129732178266,4.522654529789046,8.599981672749905,8.22830295782052,3.368968853209322,11.379909427728442
1.2825254634679637,4.50064008925498,8.566937393335886,8.193762456541942,3.35929624909705,11.359303288257632
1.2817410696357072,4.478703847321781,8.541681587975924,8.199682457089336,3.3541242497277852,11.35067942877396
1.2842971545035327,4.465183675842867,8.518925194208462,8.164129147643852,3.3406515207984016,11.319891187376511
1.2866190897579182,4.434821644896365,8.462241063907253,8.099581620837993,3.3267367249610964,11.279822523619709
1.270290128317288,4.4205036281149725,8.438091538445029,8.067593309365328,3.3241247230472,11.274798040770676
1.2727056456570744,4.409288546287251,8.40742704274406,8.100297073837954,3.3090532565080095,11.230540660852371
1.2718892333631298,4.3912603511509944,8.418486262185436,8.01951052130797,3.292570299548939,11.176090366456455
1.2653502037565665,4.385667797682497,8.394965828982446,8.000958414620223,3.299009843837949,11.159186579396989
1.2642481137434989,4.3778465176189005,8.384723478369146,7.98385390209047,3.2789385852773827,11.099226166342238
1.2654076015403415,4.394353424363342,8.429728612564691,7.968140439915273,3.2599189000908617,11.052981188835304
1.2637834500219125,4.390659315415683,8.42747674921659,8.062051158284854,3.2694125938295535,11.01813174945269
1.261349951621116,4.394958237472551,8.424945532415064,8.058672640417857,3.2589033917657524,11.076977587010509
1.259206988609938,4.4058326392879685,8.434715038707544,8.067382677355805,3.253846849559438,11.052769091898742
1.258105468974427,4.414502439582873,8.444922461706197,8.066072361386087,3.2531294577073857,11.035239830073122
1.252596410986979,4.426189665630991,8.454377531135416,8.07816263806646,3.249402624010086,11.008639430701642
