run 1,run 2,run 3,run 4,run 5,run 6
0.025514052077009797,0.023809994757415007,0.024857835010304388,0.021378094679660457,0.020945452912078798,0.022443324695297744
0.02557487752472995,0.024486617205472926,0.025345354931586503,0.02195198561475203,0.02153096093494531,0.023067416442653563
0.024607685269690566,0.0240376297393024,0.025808440705289606,0.02193809742980011,0.021464867662161203,0.022863085434316154
0.02539416443170118,0.02363065464017397,0.025494305908029504,0.02172112992359506,0.02145716537943613,0.022637079536742932
0.02515196958331976,0.02395721160428996,0.024932282870812447,0.021898208835203162,0.021587025519146007,0.02296017097341714
0.024076810920028544,0.022223015439432503,0.022843294694230964,0.019770414924350367,0.01962324260086522,0.020793884844595455
0.024982677022666003,0.0231744809808499,0.02357869090070789,0.02073597286491825,0.020717255933967397,0.021893969528638108
0.023995640760051427,0.02363293970751486,0.023890051709680588,0.021195537664296042,0.02129705558330839,0.02251472676780136
0.02333907116678483,0.023333718956816196,0.023027293417661972,0.020577078017899132,0.020756916417497356,0.022006484912714525
0.02508392552441116,0.024836231111677216,0.024290823620526047,0.022674946075202745,0.02283985006742619,0.023778276282299414
0.02509464884400419,0.022981028081777904,0.023323655181663183,0.02039738569457424,0.021537629297417343,0.022634439596653837
0.025216622554402216,0.02265356849610193,0.021293454961703765,0.018979628746334958,0.02075593694692519,0.021929959926712598
0.024897987166308068,0.023110829516480354,0.021661945153235614,0.019999389102516724,0.021720528482341767,0.023138434584629504
0.023255078272041846,0.020027271091849524,0.018625521508650066,0.016243974513207665,0.017747148250804274,0.01897777509950222
0.024525256426434005,0.021430884785628594,0.01862230755252653,0.018389824307447376,0.01908934966561011,0.02097727898380477
0.024764395090072666,0.02517572618101777,0.022873417970668226,0.01994826023448992,0.02236451304355127,0.023464372995756204
0.020153932245241868,0.02948037699149295,0.024579956681273184,0.02565571922229011,0.02552542870998423,0.028693633318876758
0.024337883423175388,0.028495554039228377,0.022677789574104313,0.024715605338717285,0.024685943456512403,0.028129872681370734
0.02487409327125088,0.029409906091680402,0.023466309850915912,0.025556481393788293,0.025886143938663855,0.029303413465097555
0.024303669682849527,0.02896133142275692,0.02264176448128918,0.02556749917403423,0.025012917076205864,0.028267280017510037
0.025873368938270205,0.02486083925184944,0.02425733412947727,0.02164473438813265,0.021711148551257473,0.022823659119745078
0.026861002183766018,0.023802790567912315,0.02430764697494783,0.02170873222009682,0.02161826244840961,0.02222028213969155
0.022745694148337672,0.024387238820660524,0.024468333747979753,0.021733684759422656,0.020963905456192634,0.022879925272291272
0.023101314754761647,0.02349286848438011,0.023182846740349487,0.020021774435845737,0.020347627936824295,0.022399806465041257
0.02404676791661256,0.0243162212464148,0.024314748254377013,0.02134186936835621,0.02095094214345171,0.023160307546311102
0.02586259517545378,0.024686140943684678,0.02415892351117904,0.021421032680976948,0.021500653193543412,0.022629309017235037
0.025848896756745163,0.024996093309552814,0.024584576966538176,0.021463982661609704,0.022209339800071854,0.0235136498158751
0.02337758080934132,0.026721835892643115,0.02540303843672045,0.024269460044232492,0.02450338528219562,0.025735422174843692
0.02410472132966617,0.020061140173937324,0.020633675378107764,0.01690540909842758,0.01710524965240355,0.019037471598067873
0.023960435516594953,0.01953609408871393,0.020726802280426792,0.01739361448908646,0.01826392555365735,0.019766420465556073
0.026834187203250846,0.02515542044894321,0.025042469521332576,0.02257903454117563,0.021981381079118508,0.023176766014130056
0.02777446458027118,0.024985009131858787,0.025360696816806444,0.022369468604780528,0.021266838493193312,0.02225040086360365
0.0251888997092275,0.024113613788935204,0.024037556525048867,0.022846506002722047,0.020503899246527058,0.022391082939389125
0.028925126514945002,0.024179571642469096,0.02289923408427972,0.022358864062061855,0.020143707670019294,0.021714242894964722
0.02728432182101921,0.024147743829782985,0.024621109928894297,0.02246873000581307,0.01991119139239522,0.022053234679360267
0.026849014427346767,0.025007164861767472,0.024913983579582633,0.022625706956321275,0.021996225990375696,0.023297075368307846
0.02797028302429329,0.026096845715096344,0.02604181899653487,0.023665744212993143,0.022083819072232613,0.024644462407136546
0.0277096757304199,0.024754246004844268,0.023919520782957185,0.0219230442940803,0.02252268865382278,0.02383427106698523
0.02705965629407549,0.023788388127439976,0.023350773322693672,0.021712058819152075,0.021042823608036637,0.022527338788671296
0.02855551097404916,0.027473614063822097,0.025363555230450988,0.026109794438383283,0.02529577823734924,0.02669683747733328
0.02733514554875274,0.025334387136289844,0.025251529129835016,0.023279225081765935,0.022640860746384273,0.024251632633572467
0.025825102554446023,0.024632217682344148,0.02297855744181478,0.022413746740391028,0.020933684672359575,0.022509756847150102
0.02844924316980139,0.026059751792203,0.026008835298249915,0.021085795818684975,0.02195355662980175,0.024075373578453255
0.028363474551912474,0.02689914859741141,0.026071603744588265,0.021589079516125063,0.02190909150408198,0.025012959657185647
0.028447045916320565,0.02404686122017207,0.025584023636176245,0.020162039685560476,0.02194728144523304,0.023430803841012336
0.026345740636901163,0.02404640007414855,0.02419080585311303,0.02267369668711024,0.021944112178784652,0.023533211903264753
0.025868937267088124,0.025386028670027705,0.025965459389410975,0.023393361829084705,0.022771400642703728,0.024701454490755555
0.025374979226551596,0.025857695831394335,0.027327318540025743,0.023366929738190625,0.026423330532116002,0.026995888804297832
0.024376872497300885,0.02138520141319391,0.022008421542646123,0.02065391454629496,0.019533414470333448,0.0210096799243819
0.023961572840823234,0.020688849903116115,0.021448541958619696,0.020042957309663326,0.018926973331017293,0.02256460523012438
0.023888841080464285,0.021009797189799544,0.0217809415435416,0.019440701463848485,0.02003659295980892,0.02165912541105487
0.023458304401770064,0.020257062620438,0.021204404822455877,0.020442793598231746,0.019360198619230575,0.021588213076734038
0.02270881819779558,0.019486963269657095,0.020707446016478136,0.019723767071956184,0.01883199355720967,0.021051386506536943
0.022226170161813222,0.018812530071359728,0.020213253348185026,0.01936894553832057,0.018272640418782675,0.020550816388763795
0.02189466647099926,0.018236716602180677,0.01983215169809563,0.018847604199960757,0.01778843200316656,0.020077779049480986
